id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52486143,Awesome studio in South End with wifi and parking,409684302,Justin,,South End,42.34267,-71.08071,Entire home/apt,157,1,11,2021-12-03,7.33,16,280,11,Exempt: This listing is a hotel or motel
52491654,"JP, Central Location, 3, Bedrooms, Stay NOW!",43613912,Drew,,Jamaica Plain,42.31821,-71.11344,Entire home/apt,261,3,5,2021-11-21,2.42,3,141,5,STR-458283
52511513,Unfurnished Room in Allston,297860058,June,,Allston,42.35294,-71.12661,Private room,28,91,0,,,168,364,0,
52516299,Spacious sunny room 5 minutes walking to JFK/UMASS,89328922,Ehab,,Dorchester,42.32244,-71.05711,Private room,45,1,10,2021-12-06,4.00,4,74,10,STR-455882
52523430,Unfurnished Room in Allston,297860058,June,,Allston,42.35254,-71.12673,Private room,31,91,0,,,168,364,0,
52523580,Bright Room in Allston,297860058,June,,Allston,42.35124,-71.12701,Private room,52,91,0,,,168,322,0,
52523910,Modern Room in Allston,297860058,June,,Allston,42.35171,-71.12833,Private room,37,91,0,,,168,364,0,
52524984,Private Room in Brighton,297860058,June,,Brighton,42.3491,-71.14748,Private room,42,91,0,,,168,364,0,
52531520,Unfurnished Room in Savin Hill,297860058,June,,Dorchester,42.30971,-71.06323,Private room,26,91,0,,,168,364,0,
52531729,Bright Room in Savin Hill,297860058,June,,Dorchester,42.31145,-71.06359,Private room,34,91,0,,,168,364,0,
52531947,Private Unfurnished Room in Savin Hill,297860058,June,,Dorchester,42.30942,-71.06364,Private room,27,91,0,,,168,364,0,
52532097,Private Unfurnished Room in Savin Hill,297860058,June,,Dorchester,42.31008,-71.06337,Private room,24,91,0,,,168,196,0,
52546020,A home you will love | 1 BR in Boston,368944610,,,South End,42.34633,-71.06459,Entire home/apt,245,91,0,,,38,365,0,
52585555,Private comfy room Harvard/BU/Charles River/MIT,28362520,Meredith,,Allston,42.35923,-71.12358,Private room,99,1,9,2021-11-20,3.86,3,53,9,STR-457198
52591114,Private Unfurnished Room in Allston,297860058,June,,Allston,42.3589,-71.13087,Private room,27,91,0,,,168,364,0,
52591694,Private Room in Allston,297860058,June,,Allston,42.35877,-71.13124,Private room,38,91,0,,,168,364,0,
52592047,Unfurnished Room in Allston,297860058,June,,Allston,42.35898,-71.13002,Private room,41,91,0,,,168,338,0,
52592229,Unfurnished Room in Allston,297860058,June,,Allston,42.35672,-71.13095,Private room,33,91,0,,,168,364,0,
52593456,"Modern Studio near MGH, low density area",2356643,MyBostonTrip,,Beacon Hill,42.35808,-71.06379,Entire home/apt,127,2,4,2021-11-21,1.94,36,326,4,STR-428031
52594609,Secure and Spacious Private Room with Queen Bed,2356643,MyBostonTrip,,Roxbury,42.32806,-71.08923,Private room,55,2,5,2021-11-21,2.27,36,351,5,STR-460218
52605162,Stylish Room in Newly Furnished Apt,2356643,MyBostonTrip,,Roxbury,42.32754,-71.09059,Private room,45,2,4,2021-11-22,1.74,36,322,4,STR-460218
52605640,Newly Furnished Private Bedroom in Shared Apt,2356643,MyBostonTrip,,Roxbury,42.32588,-71.09076,Private room,45,2,1,2021-10-24,0.55,36,357,1,STR-460218
52613030,Private spacious room Harvard/BU/Charles River/MIT,28362520,Meredith,,Allston,42.36087,-71.12528,Private room,104,1,5,2021-11-20,2.21,3,53,5,STR-457198
52614016,Private cozy room Harvard/BU/Charles River/MIT,28362520,Meredith,,Allston,42.36107,-71.12337,Private room,94,1,5,2021-12-05,2.14,3,53,5,STR-457198
52615785,Downtown Xing | Lots of Light | Monthly Discounts,275849638,Steven,,Downtown,42.35565,-71.06128,Entire home/apt,458,3,5,2021-11-29,2.38,42,155,5,STR-460530
52615817,Large Ceilings | Centrally Located 4bed 2bath,275849638,Steven,,Downtown,42.35394,-71.0611,Entire home/apt,379,3,14,2021-12-12,5.92,42,142,14,STR-460529
52617214,Almost there!  4bed 2bath Apartment in Downtown,275849638,Steven,,Downtown,42.35595,-71.06099,Entire home/apt,479,3,8,2021-12-04,3.53,42,111,8,STR-460528
52630071,"Charming Dorchester/Milton 1BR next to Milton T stop, by Blueground",107434423,,,Mattapan,42.271011609370994,-71.06872502632307,Entire home/apt,169,32,0,,,194,290,0,
52631635,Luxury Apartment Brighton w/ AmazingView and Gym,24751162,Moo,,Brighton,42.34876,-71.14663,Private room,136,1,5,2021-11-16,2.78,1,312,5,STR-460583
52636956,"2 bedroom unit in Boston, 7 minutes walk to T",129278480,Jay,,Dorchester,42.3209,-71.05746,Entire home/apt,123,31,0,,,5,364,0,
52637370,Amazing Location in Little Italy with Roof Deck,46563300,Chris,,North End,42.36841,-71.05425,Entire home/apt,279,2,0,,,1,291,0,STR-460608
52653198,Private  Bedroom with Private Bathroom-train&buses,4546050,Margarita,,West Roxbury,42.27867,-71.15988,Private room,65,2,4,2021-11-16,1.79,3,362,4,STR-402007
52668176,Private Room in Allston,297860058,June,,Brighton,42.34669,-71.13701,Private room,58,91,0,,,168,364,0,
52670355,Unfurnished Room in Allston,297860058,June,,Allston,42.34868,-71.13873,Private room,34,91,0,,,168,364,0,
52670569,Unfurnished Room in Allston,297860058,June,,Allston,42.3514,-71.13082,Private room,44,91,0,,,168,328,0,
52670664,Private Room in Dorchester - Fields Corner West,297860058,June,,Dorchester,42.30613,-71.07044,Private room,42,91,0,,,168,364,0,
52672205,Classic Victorian Apt in Historic Uphams Corner,426371846,Janet,,Dorchester,42.31313,-71.06588,Entire home/apt,163,1,6,2021-12-05,4.39,1,324,6,STR-461172
52680518,Unfurnished Private Room in Allston,297860058,June,,Allston,42.35209,-71.13241,Private room,36,91,0,,,168,364,0,
52680602,"Trendy Brighton 1BR w/ W/D, Gym, near T, Shops + Dining, by Blueground",107434423,,,Brighton,42.348350269724655,-71.14490711660518,Entire home/apt,208,32,0,,,194,262,0,
52680689,Cozy North End 1BR steps from Harborwalk by Blueground,107434423,,,North End,42.367451,-71.054337,Entire home/apt,110,32,0,,,194,365,0,
52680751,Charming North End 2BR on Salem Street by Blueground,107434423,,,North End,42.36557,-71.05639,Entire home/apt,203,32,0,,,194,318,0,
52681035,Unfurnished Room in Dorchester - Fields Corner,297860058,June,,Dorchester,42.30573,-71.07014,Private room,29,91,0,,,168,364,0,
52681172,Unfurnished Room in Dorchester - Fields Corner,297860058,June,,Dorchester,42.3074,-71.07036,Private room,27,91,0,,,168,364,0,
52681432,Unfurnished Room in Dorchester - Fields Corner,297860058,June,,Dorchester,42.30795,-71.06985,Private room,30,91,0,,,168,364,0,
52681618,Charming North End 2BR on Salem Street by Blueground,107434423,,,North End,42.36364,-71.05476,Entire home/apt,204,32,0,,,194,309,0,
52682307,Charming North End 2BR on Salem Street by Blueground,107434423,,,North End,42.36355,-71.05625,Entire home/apt,211,32,0,,,194,291,0,
52700883,(3/3) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.34384,-71.14559,Private room,89,1,0,,,9,174,0,STR-460830
52724032,Stunning City view huge apt in Back Bay Boston,102875095,Alex,,Back Bay,42.3473,-71.07891,Entire home/apt,356,30,0,,,10,89,0,
52733419,Private Room in Upham's Corner,297860058,June,,Dorchester,42.32,-71.06418,Private room,42,91,0,,,168,364,0,
52734065,Private Unfurnished Room in Upham's Corner,297860058,June,,Dorchester,42.32089,-71.06538,Private room,28,91,0,,,168,364,0,
52734253,Private Unfurnished Room in Upham's Corner,297860058,June,,Dorchester,42.32095,-71.06594,Private room,31,91,0,,,168,364,0,
52734498,Private Unfurnished Room in Upham's Corner,297860058,June,,Dorchester,42.31914,-71.06427,Private room,34,91,0,,,168,364,0,
52740721,Stunning Nubian Sq Victorian | Mins to Downtown,7362903,Karim,,Roxbury,42.32613,-71.0868,Entire home/apt,165,2,3,2021-11-08,1.58,1,15,3,STR-454960
52747167,"Well-located South Boston 1BR on East Broadway, by Blueground",107434423,,,South Boston,42.335686,-71.042847,Entire home/apt,146,32,0,,,194,317,0,
52753334,Convenient / Modern 1 Brm Condo by Logan Airport,358443425,Sage,,East Boston,42.36914997237121,-71.03357373115199,Entire home/apt,128,1,0,,,1,316,0,STR-464138
52753582,"Water view 1BD/1BA condo, minutes from airport!",15981842,Michelle,,East Boston,42.37089,-71.04161,Entire home/apt,125,1,0,,,1,2,0,STR-460827
52769148,(2/1) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.3438,-71.14673,Private room,90,1,1,2021-10-31,0.63,9,350,1,STR-460830
52775910,Pvt. Bedroom + Bath | Co-living | JFK MBTA 843 #5,814298,Thatch,,Dorchester,42.32084,-71.05558,Private room,60,30,0,,,67,179,0,
52777068,(2/3) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.34206,-71.14694,Private room,95,1,4,2021-11-22,2.07,9,357,4,STR-460830
52779830,(2/4) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.3437,-71.14678,Private room,100,1,5,2021-12-01,2.68,9,365,5,STR-460830
52782975,"Fully furnished room, easy commute to Longwood Med",7895978,Kara,,Jamaica Plain,42.318,-71.10839,Private room,43,91,0,,,1,175,0,
52807995,Luxury beautiful 3 bedroom apartment in Boston,158837906,Hesham,,Dorchester,42.32513,-71.06167,Entire home/apt,289,4,1,2021-11-24,1,34,328,1,STR-668745
52813403,Charming 1 BR apartment in Historic Bay Village,8548866,Loic,,Bay Village,42.34813,-71.06964,Entire home/apt,170,1,8,2021-12-05,4.36,1,57,8,STR-459387
52835308,(2/2) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.34183,-71.14502,Private room,114,1,3,2021-11-07,1.61,9,333,3,STR-460830
52835378,Longwood/Fenway Cozy Studio,406353986,Cassandra And Michael,,Mission Hill,42.33252,-71.10491,Entire home/apt,118,2,0,,,9,61,0,STR-393868
52835695,Sunny Fenway/Longwood Studio,406353986,Cassandra And Michael,,Mission Hill,42.334046736239905,-71.10546073287689,Entire home/apt,111,2,0,,,9,61,0,STR-393868
52835965,Efficiency Apartment - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33379568220073,-71.10708787691425,Entire home/apt,82,2,0,,,9,68,0,STR-393875
52841676,(3/1) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.34313,-71.14519,Private room,90,1,1,2021-11-26,1,9,354,1,STR-460830
52842002,(3/2) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.34176,-71.14578,Private room,89,1,0,,,9,360,0,STR-460830
52872248,Furnished Room in Brighton Location,297860058,June,,Brighton,42.35456,-71.14415,Private room,69,91,0,,,168,364,0,
52872801,Furnished Room in Brighton Location,297860058,June,,Brighton,42.34014,-71.14215,Private room,55,91,0,,,168,364,0,
52873214,Furnished Room in Allston Location,297860058,June,,Allston,42.35645,-71.13233,Private room,54,91,0,,,168,364,0,
52883886,Spectacular views in a spacious Beacon Hill 2bd2ba,28741809,Darlene,,Beacon Hill,42.35933,-71.06307,Entire home/apt,310,29,0,,,1,259,0,
52901204,A place of your own | 1BR in Boston,359229620,,,East Boston,42.37036,-71.0429,Entire home/apt,211,91,0,,,80,365,0,
52904633,Bright & Spacious Private Room w/ Shared BTH,2356643,MyBostonTrip,,Brighton,42.36023,-71.14478,Private room,52,2,0,,,36,355,0,STR-461419
52912139,Newly renovated South Boston 2BR by Blueground,107434423,,,South Boston,42.335663,-71.051674,Entire home/apt,153,32,0,,,194,354,0,
52913558,"Spacious 2 bed, 2min to highway, 10min to downtown",357003711,Derek,,Dorchester,42.28399,-71.05981,Entire home/apt,90,30,0,,,1,78,0,
52919260,Cozy Boston Escape | Near T,319011975,David,,Dorchester,42.31467,-71.05538,Entire home/apt,421,1,0,,,4,325,0,Exempt: This listing is a unit used for furnished institutional or business stays
52919269,Sunny Treetop Getaway | Near T,319011975,David,,Dorchester,42.31464,-71.05512,Entire home/apt,392,1,2,2021-11-28,2,4,295,2,Exempt: This listing is a unit used for furnished institutional or business stays
52925577,Back Bay One Bedroom in Prime Location,22541573,Ken,,Back Bay,42.34516017724495,-71.08558941722876,Entire home/apt,135,32,0,,,27,359,0,
52928460,Newly renovated South Boston 2BR by Blueground,107434423,,,South Boston,42.335579,-71.051636,Entire home/apt,219,32,0,,,194,320,0,
52928532,Newly renovated South Boston 2BR by Blueground,107434423,,,South Boston,42.335579,-71.051636,Entire home/apt,225,32,0,,,194,273,0,
52928607,"Luxury South End 1BR w. W/D and Gym, by Blueground",107434423,,,South End,42.338558,-71.069069,Entire home/apt,221,32,0,,,194,292,0,
52928972,Unfurnished Room in Allston,297860058,June,,Allston,42.34842,-71.1359,Private room,27,91,0,,,168,364,0,
52938736,(3/4) lovely private room in the heart of Brighton,426546484,Simon,,Brighton,42.34154,-71.14639,Private room,89,1,0,,,9,175,0,STR-460830
52950184,Spacious Back Bay Condo with Great Amenities!,423270067,Harry,,Back Bay,42.3441,-71.08132,Entire home/apt,386,1,1,2021-11-10,0.79,8,347,1,Exempt: This listing is a unit used for furnished institutional or business stays
52950212,Gorgeous Apt With Dedicated Flex-cation Office Space!,423270067,Harry,,Back Bay,42.34333,-71.08273,Entire home/apt,251,1,0,,,8,349,0,Exempt: This listing is a unit used for furnished institutional or business stays
52950229,"Bright Condo, Plenty of Room, Sleeps Upto 8",423270067,Harry,,Back Bay,42.34393,-71.08124,Entire home/apt,266,1,0,,,8,230,0,Exempt: This listing is a unit used for furnished institutional or business stays
52950513,One Private Bedroom in Seaport,7833404,Ar,,South Boston Waterfront,42.35512,-71.04556,Private room,200,90,0,,,1,362,0,
52950613,"Beautiful, fully equipped, luxury condo!",423270067,Harry,,Back Bay,42.34538,-71.0813,Entire home/apt,262,1,0,,,8,300,0,Exempt: This listing is a unit used for furnished institutional or business stays
52950704,Upscale Apt with Private Work From Anywhere Office,423270067,Harry,,Back Bay,42.3454,-71.08142,Entire home/apt,263,1,0,,,8,350,0,Exempt: This listing is a unit used for furnished institutional or business stays
52988758,Clean apartment home | 2 BR in Boston,359229620,,,Jamaica Plain,42.32846,-71.11215,Entire home/apt,209,91,0,,,80,365,0,
52988852,(W-14) Newly Styled South End Studio,21184200,AirbnbQueen,,South End,42.33827,-71.07616,Entire home/apt,126,1,4,2021-12-12,2.93,42,49,4,Exempt: This listing is a unit that has contracts with hospitals
53010917,Airy 1-Bedroom Conveniently Located to JFK/Umass!,52562048,Zipporah,,Dorchester,42.3166,-71.05445,Private room,99,2,0,,,1,356,0,STR-457957
53026499,Sonder | No. 284 Back Bay | Queen Room,224829568,Sonder (Boston),,Back Bay,42.35087,-71.08365,Private room,137,2,4,2021-11-17,2.79,13,336,4,LB-101745
53026691,Sonder | No. 284 Back Bay | King Room,224829568,Sonder (Boston),,Back Bay,42.34994,-71.08552,Private room,173,2,0,,,13,348,0,LB-101745
53026920,Sonder | No. 284 Back Bay | Stellar Queen Room w/ Balcony,224829568,Sonder (Boston),,Back Bay,42.34993,-71.08579,Private room,613,2,0,,,13,348,0,LB-101745
53027109,Sonder | No. 284 Back Bay | Ground-Level Queen Room,224829568,Sonder (Boston),,Back Bay,42.34999,-71.08555,Private room,140,2,0,,,13,342,0,LB-101745
53027280,Sonder | No. 284 Back Bay | Queen Suite,224829568,Sonder (Boston),,Back Bay,42.35,-71.08574,Private room,322,2,3,2021-12-02,2.65,13,336,3,LB-101745
53027387,Sonder | No. 284 Back Bay | Superior Queen Room,224829568,Sonder (Boston),,Back Bay,42.34947,-71.08357,Private room,143,2,0,,,13,348,0,LB-101745
53030044,Sonder | No. 284 Back Bay | Accessible Queen Room,224829568,Sonder (Boston),,Back Bay,42.34935,-71.08364,Private room,146,2,0,,,13,342,0,LB-101745
53045554,Upscale Apt with everything you need!,423270067,Harry,,Back Bay,42.34338,-71.08294,Entire home/apt,324,1,2,2021-11-29,1.82,8,317,2,Exempt: This listing is a unit used for furnished institutional or business stays
53050450,Brighton: Comfortable Living in Full Furnished Apt,2356643,MyBostonTrip,,Brighton,42.36011,-71.14309,Private room,65,2,4,2021-11-29,2.86,36,352,4,STR-461419
53050772,Private Room w/ twin Alcove near Charles River,2356643,MyBostonTrip,,Brighton,42.36234,-71.14451,Private room,79,2,1,2021-11-23,1,36,354,1,STR-461419
53050903,"Large Room w/ Bath in Furnished Apt, good Wifi!",2356643,MyBostonTrip,,Brighton,42.36038,-71.14319,Private room,53,2,0,,,36,341,0,STR-461419
53051019,Sunlit Corner Room in Shared Apt Near Everything,2356643,MyBostonTrip,,Brighton,42.36052,-71.14452,Private room,67,2,2,2021-11-15,1.36,36,358,2,STR-461419
53056956,"Prime South End 1BR w. Gym near restaurants and BUMC, by Blueground",107434423,,,South End,42.337639,-71.072479,Entire home/apt,196,32,0,,,194,345,0,
53056962,"Prime South End 1BR w. Gym near restaurants and BUMC, by Blueground",107434423,,,South End,42.336852333990805,-71.07356134603586,Entire home/apt,106,32,0,,,194,361,0,
53061813,Private Entry Room w/Kitchen right off Newbury St.,230047699,Sangthip,,Back Bay,42.35034,-71.08385,Private room,116,1,2,2021-12-12,2,1,157,2,STR-461580
53080905,"Large 4 Bedroom apartments, 3RD FL (Brighton)",426546484,Simon,,Brighton,42.34189,-71.14674,Entire home/apt,657,1,1,2021-11-14,0.88,9,173,1,STR-460830
53090937,2BR Comfy Yacht - Heat & A/C - Walk to North End,19533296,Chad,,Charlestown,42.375179,-71.048897,Entire home/apt,124,1,10,2021-12-13,7.32,1,265,10,STR-415287
53102896,"Lovely Spacious Beacon Hill 1BR w/Views, Gym by Blueground",107434423,,,West End,42.364967,-71.068871,Entire home/apt,208,32,0,,,194,355,0,
53102957,"Lovely Spacious Beacon Hill 1BR w/Views, Gym by Blueground",107434423,,,West End,42.364967,-71.068871,Entire home/apt,228,32,0,,,194,243,0,
53105012,Awesome studio in South End with wifi and parking,409684302,Justin,,South End,42.34272,-71.08011,Entire home/apt,157,1,4,2021-12-07,2.79,16,280,4,LB-434068
53109444,(W8) Cute Studio Boston's South End,21184200,AirbnbQueen,,South End,42.33962,-71.07624,Entire home/apt,99,1,1,2021-11-14,0.88,42,41,1,Exempt: This listing is a hotel or motel
53109651,(W11) Studio in Boston's South End,21184200,AirbnbQueen,,South End,42.33952,-71.07766,Entire home/apt,126,1,0,,,42,1,0,Exempt: This listing is a unit that has contracts with hospitals
53115783,Brand New 2 BR | 1 BA in So. BOS #1,9410008,Jason,,South Boston,42.33488,-71.04432,Entire home/apt,183,10,1,2021-11-14,0.88,21,135,1,STR-461677
53115918,"Adorable private suite with a private entrance and bathroom close to Downtown, Seaport District and The BCEC",237078658,Lindsay,,South Boston,42.3381,-71.04014,Entire home/apt,78,1,6,2021-12-14,6,2,240,6,STR-399339
53123543,(NF2) Beautiful Back Bay living!,21184200,AirbnbQueen,,Back Bay,42.34974,-71.08624,Entire home/apt,145,1,0,,,42,35,0,Exempt: This listing is a unit that has contracts with hospitals
53124097,"(NR2) Spacious Patio, Cozy Studio!",21184200,AirbnbQueen,,Back Bay,42.34958,-71.08509,Entire home/apt,120,1,3,2021-12-02,3,42,40,3,Exempt: This listing is a hotel or motel
53124490,(NR3) Clean and Comfortable Studio,21184200,AirbnbQueen,,Back Bay,42.34896,-71.08641,Entire home/apt,128,1,2,2021-12-01,2,42,40,2,Exempt: This listing is a unit that has contracts with hospitals
